"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"32423","BASCOM","Tallahassee","3","T200"
"32424","BLOUNTSTOWN","Tallahassee","3",""
"32432","CYPRESS","Tallahassee","3","T400"
"32442","GRAND RIDGE","Tallahassee","3","T400"
"32449","WEWAHITCHKA","Tallahassee","3","T200"
"32456","PORT SAINT JOE","Tallahassee","3","T400"
"32457","PORT SAINT JOE","Tallahassee","3","T400"
"32460","SNEADS","Tallahassee","3",""
"32465","WEWAHITCHKA","Tallahassee","3","T400"
"36319","COLUMBIA","Tallahassee","3","T200"
"36343","GORDON","Tallahassee","3","T200"
"36350","MIDLAND CITY","Tallahassee","3",""
"36370","PANSEY","Tallahassee","3","T200"
"36376","WEBB","Tallahassee","3","T200"
"39815","ATTAPULGUS","Tallahassee","3",""
"39817","BAINBRIDGE","Tallahassee","3","T400"
"39818","BAINBRIDGE","Tallahassee","3","T400"
"39819","BAINBRIDGE","Tallahassee","3","T400"
"39823","BLAKELY","Tallahassee","3","T200"
"39824","BLUFFTON","Tallahassee","3","T200"
"39825","BRINSON","Tallahassee","3","T400"
"39827","CAIRO","Tallahassee","3",""
"39828","CAIRO","Tallahassee","3",""
"39829","CALVARY","Tallahassee","3",""
"39832","CEDAR SPRINGS","Tallahassee","3","T200"
"39834","CLIMAX","Tallahassee","3",""
"39837","COLQUITT","Tallahassee","3",""
"39841","DAMASCUS","Tallahassee","3","T400"
"39845","DONALSONVILLE","Tallahassee","3","T400"
"39846","EDISON","Tallahassee","3","T200"
"39852","FOWLSTOWN","Tallahassee","3",""
"39859","IRON CITY","Tallahassee","3","T400"
"39861","JAKIN","Tallahassee","3","T200"
"39866","MORGAN","Tallahassee","3","T200"
"39870","NEWTON","Tallahassee","3",""
"39897","WHIGHAM","Tallahassee","3",""
