"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"75249","DALLAS","Dallas","3",""
"75250","DALLAS","Dallas","3",""
"75251","DALLAS","Dallas","3",""
"75252","DALLAS","Dallas","3",""
"75253","DALLAS","Dallas","3",""
"75254","DALLAS","Dallas","3",""
"75260","DALLAS","Dallas","3",""
"75261","DALLAS","Dallas","3",""
"75262","DALLAS","Dallas","3",""
"75263","DALLAS","Dallas","3",""
"75264","DALLAS","Dallas","3",""
"75265","DALLAS","Dallas","3",""
"75266","DALLAS","Dallas","3",""
"75267","DALLAS","Dallas","3",""
"75270","DALLAS","Dallas","3",""
"75275","DALLAS","Dallas","3",""
"75277","DALLAS","Dallas","3",""
"75283","DALLAS","Dallas","3",""
"75284","DALLAS","Dallas","3",""
"75285","DALLAS","Dallas","3",""
"75287","DALLAS","Dallas","3",""
"75301","DALLAS","Dallas","3",""
"75303","DALLAS","Dallas","3",""
"75312","DALLAS","Dallas","3",""
"75313","DALLAS","Dallas","3",""
"75315","DALLAS","Dallas","3",""
"75320","DALLAS","Dallas","3",""
"75326","DALLAS","Dallas","3",""
"75336","DALLAS","Dallas","3",""
"75339","DALLAS","Dallas","3",""
"75342","DALLAS","Dallas","3",""
"75354","DALLAS","Dallas","3",""
"75355","DALLAS","Dallas","3",""
"75356","DALLAS","Dallas","3",""
"75357","DALLAS","Dallas","3",""
"75358","DALLAS","Dallas","3",""
"75359","DALLAS","Dallas","3",""
"75360","DALLAS","Dallas","3",""
"75367","DALLAS","Dallas","3",""
"75368","DALLAS","Dallas","3",""
"75370","DALLAS","Dallas","3",""
"75371","DALLAS","Dallas","3",""
"75372","DALLAS","Dallas","3",""
"75373","DALLAS","Dallas","3",""
"75374","DALLAS","Dallas","3",""
"75376","DALLAS","Dallas","3",""
"75378","DALLAS","Dallas","3",""
"75379","DALLAS","Dallas","3",""
"75380","DALLAS","Dallas","3",""
"75381","DALLAS","Dallas","3",""
"75382","DALLAS","Dallas","3",""
"75389","DALLAS","Dallas","3",""
"75390","DALLAS","Dallas","3",""
"75391","DALLAS","Dallas","3",""
"75392","DALLAS","Dallas","3",""
"75393","DALLAS","Dallas","3",""
"75394","DALLAS","Dallas","3",""
"75395","DALLAS","Dallas","3",""
"75397","DALLAS","Dallas","3",""
"75398","DALLAS","Dallas","3",""
"75401","GREENVILLE","Dallas","3",""
"75402","GREENVILLE","Dallas","3",""
"75403","GREENVILLE","Dallas","3",""
"75404","GREENVILLE","Dallas","3",""
"75407","PRINCETON","Dallas","3",""
"75454","MELISSA","Dallas","3",""
"76001","ARLINGTON","Dallas","3",""
"76002","ARLINGTON","Dallas","3",""
"76003","ARLINGTON","Dallas","3",""
"76004","ARLINGTON","Dallas","3",""
"76005","ARLINGTON","Dallas","3",""
"76006","ARLINGTON","Dallas","3",""
"76007","ARLINGTON","Dallas","3",""
"76008","ALEDO","Dallas","3",""
"76009","ALVARADO","Dallas","3",""
"76010","ARLINGTON","Dallas","3",""
"76011","ARLINGTON","Dallas","3",""
"76012","ARLINGTON","Dallas","3",""
"76013","ARLINGTON","Dallas","3",""
"76014","ARLINGTON","Dallas","3",""
"76015","ARLINGTON","Dallas","3",""
"76016","ARLINGTON","Dallas","3",""
"76017","ARLINGTON","Dallas","3",""
"76018","ARLINGTON","Dallas","3",""
"76019","ARLINGTON","Dallas","3",""
"76020","AZLE","Dallas","3",""
"76021","BEDFORD","Dallas","3",""
"76022","BEDFORD","Dallas","3",""
"76028","BURLESON","Dallas","3",""
"76031","CLEBURNE","Dallas","3",""
"76033","CLEBURNE","Dallas","3",""
"76034","COLLEYVILLE","Dallas","3",""
"76036","CROWLEY","Dallas","3",""
"76039","EULESS","Dallas","3",""
"76040","EULESS","Dallas","3",""
"76044","GODLEY","Dallas","3",""
"76051","GRAPEVINE","Dallas","3",""
"76052","HASLET","Dallas","3",""
"76053","HURST","Dallas","3",""
"76054","HURST","Dallas","3",""
"76058","JOSHUA","Dallas","3",""
"76059","KEENE","Dallas","3",""
"76060","KENNEDALE","Dallas","3",""
"76061","LILLIAN","Dallas","3",""
"76063","MANSFIELD","Dallas","3",""
"76065","MIDLOTHIAN","Dallas","3",""
"76071","NEWARK","Dallas","3",""
"76084","VENUS","Dallas","3",""
