"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"38487","WILLIAMSPORT","Nashville","3",""
"38501","COOKEVILLE","Nashville","3",""
"38502","COOKEVILLE","Nashville","3",""
"38503","COOKEVILLE","Nashville","3",""
"38505","COOKEVILLE","Nashville","3",""
"38506","COOKEVILLE","Nashville","3",""
"38544","BAXTER","Nashville","3",""
"38545","BLOOMINGTON SPRINGS","Nashville","3",""
"38547","BRUSH CREEK","Nashville","3",""
"38548","BUFFALO VALLEY","Nashville","3",""
"38550","CAMPAIGN","Nashville","3",""
"38552","CHESTNUT MOUND","Nashville","3",""
"38559","DOYLE","Nashville","3",""
"38560","ELMWOOD","Nashville","3",""
"38562","GAINESBORO","Nashville","3",""
"38563","GORDONSVILLE","Nashville","3",""
"38564","GRANVILLE","Nashville","3",""
"38567","HICKMAN","Nashville","3",""
"38568","HILHAM","Nashville","3",""
"38569","LANCASTER","Nashville","3",""
"38575","MOSS","Nashville","3",""
"38579","QUEBECK","Nashville","3",""
"38581","ROCK ISLAND","Nashville","3",""
"38582","SILVER POINT","Nashville","3",""
"38583","SPARTA","Nashville","3",""
"38587","WALLING","Nashville","3",""
"38588","WHITLEYVILLE","Nashville","3",""
"42101","BOWLING GREEN","Nashville","3",""
"42102","BOWLING GREEN","Nashville","3",""
"42103","BOWLING GREEN","Nashville","3",""
"42104","BOWLING GREEN","Nashville","3",""
"42120","ADOLPHUS","Nashville","3",""
"42122","ALVATON","Nashville","3",""
"42128","BOWLING GREEN","Nashville","3",""
"42134","FRANKLIN","Nashville","3",""
"42135","FRANKLIN","Nashville","3",""
"42141","GLASGOW","Nashville","3",""
"42153","HOLLAND","Nashville","3",""
"42159","OAKLAND","Nashville","3",""
"42164","SCOTTSVILLE","Nashville","3",""
"42170","WOODBURN","Nashville","3",""
"42202","ADAIRVILLE","Nashville","3",""
"42204","ALLENSVILLE","Nashville","3",""
"42206","AUBURN","Nashville","3",""
"42220","ELKTON","Nashville","3",""
"42234","GUTHRIE","Nashville","3",""
"42265","OLMSTEAD","Nashville","3",""
"42274","ROCKFIELD","Nashville","3",""
"42276","RUSSELLVILLE","Nashville","3",""
"42280","SHARON GROVE","Nashville","3",""
