"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"63870","PARMA","Cape Girardeau","3",""
"63874","RISCO","Cape Girardeau","3",""
"63878","TALLAPOOSA","Cape Girardeau","3",""
"63881","WOLF ISLAND","Cape Girardeau","3",""
"63882","WYATT","Cape Girardeau","3",""
"63901","POPLAR BLUFF","Cape Girardeau","3",""
"63902","POPLAR BLUFF","Cape Girardeau","3",""
"63932","BROSELEY","Cape Girardeau","3",""
"63933","CAMPBELL","Cape Girardeau","3",""
"63934","CLUBB","Cape Girardeau","3",""
"63936","DUDLEY","Cape Girardeau","3",""
"63937","ELLSINORE","Cape Girardeau","3",""
"63939","FAIRDEALING","Cape Girardeau","3",""
"63940","FISK","Cape Girardeau","3",""
"63943","GRANDIN","Cape Girardeau","3",""
"63944","GREENVILLE","Cape Girardeau","3",""
"63945","HARVIELL","Cape Girardeau","3",""
"63950","LODI","Cape Girardeau","3",""
"63951","LOWNDES","Cape Girardeau","3",""
"63952","MILL SPRING","Cape Girardeau","3",""
"63953","NAYLOR","Cape Girardeau","3",""
"63954","NEELYVILLE","Cape Girardeau","3",""
"63955","OXLY","Cape Girardeau","3",""
"63956","PATTERSON","Cape Girardeau","3",""
"63957","PIEDMONT","Cape Girardeau","3",""
"63960","PUXICO","Cape Girardeau","3",""
"63961","QULIN","Cape Girardeau","3",""
"63962","ROMBAUER","Cape Girardeau","3",""
"63964","SILVA","Cape Girardeau","3",""
"63966","WAPPAPELLO","Cape Girardeau","3",""
"63967","WILLIAMSVILLE","Cape Girardeau","3",""
"72464","SAINT FRANCIS","Cape Girardeau","3",""
