"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"23827","BOYKINS","Norfolk","3",""
"23828","BRANCHVILLE","Norfolk","3",""
"23829","CAPRON","Norfolk","3",""
"23837","COURTLAND","Norfolk","3",""
"23839","DENDRON","Norfolk","3",""
"23844","DREWRYVILLE","Norfolk","3",""
"23846","ELBERON","Norfolk","3",""
"23847","EMPORIA","Norfolk","3",""
"23851","FRANKLIN","Norfolk","3",""
"23866","IVOR","Norfolk","3",""
"23870","JARRATT","Norfolk","3",""
"23874","NEWSOMS","Norfolk","3",""
"23878","SEDLEY","Norfolk","3",""
"23883","SURRY","Norfolk","3",""
"23897","YALE","Norfolk","3",""
"23898","ZUNI","Norfolk","3",""
"27805","AULANDER","Norfolk","3",""
"27818","COMO","Norfolk","3",""
"27820","CONWAY","Norfolk","3",""
"27853","MARGARETTSVILLE","Norfolk","3",""
"27855","MURFREESBORO","Norfolk","3",""
"27862","PENDLETON","Norfolk","3",""
"27867","POTECASI","Norfolk","3",""
"27876","SEABOARD","Norfolk","3",""
"27877","SEVERN","Norfolk","3",""
"27897","WOODLAND","Norfolk","3",""
"27906","ELIZABETH CITY","Norfolk","3",""
"27907","ELIZABETH CITY","Norfolk","3",""
"27909","ELIZABETH CITY","Norfolk","3",""
"27910","AHOSKIE","Norfolk","3",""
"27916","AYDLETT","Norfolk","3",""
"27917","BARCO","Norfolk","3",""
"27919","BELVIDERE","Norfolk","3",""
"27921","CAMDEN","Norfolk","3",""
"27922","COFIELD","Norfolk","3",""
"27923","COINJOCK","Norfolk","3",""
"27924","COLERAIN","Norfolk","3",""
"27925","COLUMBIA","Norfolk","3",""
"27926","CORAPEAKE","Norfolk","3",""
"27927","COROLLA","Norfolk","3",""
"27928","CRESWELL","Norfolk","3",""
"27929","CURRITUCK","Norfolk","3",""
"27930","HERTFORD","Norfolk","3",""
"27932","EDENTON","Norfolk","3",""
"27935","EURE","Norfolk","3",""
"27937","GATES","Norfolk","3",""
"27938","GATESVILLE","Norfolk","3",""
"27939","GRANDY","Norfolk","3",""
"27941","HARBINGER","Norfolk","3",""
"27942","HARRELLSVILLE","Norfolk","3",""
"27944","HERTFORD","Norfolk","3",""
"27946","HOBBSVILLE","Norfolk","3",""
"27947","JARVISBURG","Norfolk","3",""
"27948","KILL DEVIL HILLS","Norfolk","3",""
"27949","KITTY HAWK","Norfolk","3",""
"27950","KNOTTS ISLAND","Norfolk","3",""
"27953","MANNS HARBOR","Norfolk","3",""
"27956","MAPLE","Norfolk","3",""
"27957","MERRY HILL","Norfolk","3",""
"27958","MOYOCK","Norfolk","3",""
"27964","POINT HARBOR","Norfolk","3",""
"27965","POPLAR BRANCH","Norfolk","3",""
"27966","POWELLS POINT","Norfolk","3",""
"27967","POWELLSVILLE","Norfolk","3",""
"27969","RODUCO","Norfolk","3",""
"27970","ROPER","Norfolk","3",""
"27973","SHAWBORO","Norfolk","3",""
"27974","SHILOH","Norfolk","3",""
"27976","SOUTH MILLS","Norfolk","3",""
"27979","SUNBURY","Norfolk","3",""
"27980","TYNER","Norfolk","3",""
"27983","WINDSOR","Norfolk","3",""
"27985","WINFALL","Norfolk","3",""
"27986","WINTON","Norfolk","3",""
