"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"63133","SAINT LOUIS","St. Louis","3",""
"63134","SAINT LOUIS","St. Louis","3",""
"63135","SAINT LOUIS","St. Louis","3",""
"63136","SAINT LOUIS","St. Louis","3",""
"63137","SAINT LOUIS","St. Louis","3",""
"63138","SAINT LOUIS","St. Louis","3",""
"63139","SAINT LOUIS","St. Louis","3",""
"63140","SAINT LOUIS","St. Louis","3",""
"63141","SAINT LOUIS","St. Louis","3",""
"63143","SAINT LOUIS","St. Louis","3",""
"63144","SAINT LOUIS","St. Louis","3",""
"63145","SAINT LOUIS","St. Louis","3",""
"63146","SAINT LOUIS","St. Louis","3",""
"63147","SAINT LOUIS","St. Louis","3",""
"63150","SAINT LOUIS","St. Louis","3",""
"63151","SAINT LOUIS","St. Louis","3",""
"63155","SAINT LOUIS","St. Louis","3",""
"63156","SAINT LOUIS","St. Louis","3",""
"63157","SAINT LOUIS","St. Louis","3",""
"63158","SAINT LOUIS","St. Louis","3",""
"63160","SAINT LOUIS","St. Louis","3",""
"63163","SAINT LOUIS","St. Louis","3",""
"63164","SAINT LOUIS","St. Louis","3",""
"63166","SAINT LOUIS","St. Louis","3",""
"63167","SAINT LOUIS","St. Louis","3",""
"63169","SAINT LOUIS","St. Louis","3",""
"63171","SAINT LOUIS","St. Louis","3",""
"63177","SAINT LOUIS","St. Louis","3",""
"63178","SAINT LOUIS","St. Louis","3",""
"63179","SAINT LOUIS","St. Louis","3",""
"63180","SAINT LOUIS","St. Louis","3",""
"63188","SAINT LOUIS","St. Louis","3",""
"63195","SAINT LOUIS","St. Louis","3",""
"63197","SAINT LOUIS","St. Louis","3",""
"63199","SAINT LOUIS","St. Louis","3",""
"63301","SAINT CHARLES","St. Louis","3",""
"63302","SAINT CHARLES","St. Louis","3",""
"63303","SAINT CHARLES","St. Louis","3",""
"63304","SAINT CHARLES","St. Louis","3",""
"63338","COTTLEVILLE","St. Louis","3",""
"63341","DEFIANCE","St. Louis","3",""
"63357","MARTHASVILLE","St. Louis","3",""
"63366","O FALLON","St. Louis","3",""
"63367","LAKE SAINT LOUIS","St. Louis","3",""
"63368","O FALLON","St. Louis","3",""
"63373","PORTAGE DES SIOUX","St. Louis","3",""
"63376","SAINT PETERS","St. Louis","3",""
"63385","WENTZVILLE","St. Louis","3",""
"63386","WEST ALTON","St. Louis","3",""
"63601","PARK HILLS","St. Louis","3",""
"63624","BISMARCK","St. Louis","3",""
"63626","BLACKWELL","St. Louis","3",""
"63627","BLOOMSDALE","St. Louis","3",""
"63628","BONNE TERRE","St. Louis","3",""
"63630","CADET","St. Louis","3",""
"63631","CALEDONIA","St. Louis","3",""
"63637","DOE RUN","St. Louis","3",""
"63640","FARMINGTON","St. Louis","3",""
"63648","IRONDALE","St. Louis","3",""
"63653","LEADWOOD","St. Louis","3",""
"63660","MINERAL POINT","St. Louis","3",""
"63670","SAINTE GENEVIEVE","St. Louis","3",""
"63673","SAINT MARY","St. Louis","3",""
"63674","TIFF","St. Louis","3",""
"63775","PERRYVILLE","St. Louis","3",""
"63776","MC BRIDE","St. Louis","3",""
