"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"38668","SENATOBIA","Memphis","3","T200"
"38670","SLEDGE","Memphis","3","T400"
"38671","SOUTHAVEN","Memphis","3",""
"38672","SOUTHAVEN","Memphis","3",""
"38673","TAYLOR","Memphis","3",""
"38674","TIPLERSVILLE","Memphis","3","T300"
"38676","TUNICA","Memphis","3","T200"
"38680","WALLS","Memphis","3",""
"38685","WATERFORD","Memphis","3","T300"
"38686","WALLS","Memphis","3",""
"38774","SHELBY","Memphis","3",""
"38801","TUPELO","Memphis","3","T400"
"38804","TUPELO","Memphis","3","T400"
"38824","BALDWYN","Memphis","3",""
"38826","BELDEN","Memphis","3",""
"38828","BLUE SPRINGS","Memphis","3","T400"
"38829","BOONEVILLE","Memphis","3",""
"38835","CORINTH","Memphis","3","T300"
"38841","ECRU","Memphis","3",""
"38849","GUNTOWN","Memphis","3",""
"38857","MOOREVILLE","Memphis","3",""
"38863","PONTOTOC","Memphis","3",""
"38865","RIENZI","Memphis","3",""
"38866","SALTILLO","Memphis","3",""
"38871","THAXTON","Memphis","3",""
"38922","COFFEEVILLE","Memphis","3",""
"38927","ENID","Memphis","3",""
"38948","OAKLAND","Memphis","3",""
"38965","WATER VALLEY","Memphis","3",""
"72021","BRINKLEY","Memphis","3",""
"72301","WEST MEMPHIS","Memphis","3",""
"72311","AUBREY","Memphis","3",""
"72312","BARTON","Memphis","3",""
"72316","BLYTHEVILLE","Memphis","3",""
"72319","GOSNELL","Memphis","3",""
"72322","CALDWELL","Memphis","3",""
"72324","CHERRY VALLEY","Memphis","3",""
"72325","CLARKEDALE","Memphis","3","T400"
"72326","COLT","Memphis","3",""
"72327","CRAWFORDSVILLE","Memphis","3","T400"
"72331","EARLE","Memphis","3","T200"
"72332","EDMONDSON","Memphis","3",""
"72335","FORREST CITY","Memphis","3",""
"72338","FRENCHMANS BAYOU","Memphis","3","T200"
"72339","GILMORE","Memphis","3","T200"
"72340","GOODWIN","Memphis","3",""
"72341","HAYNES","Memphis","3",""
"72346","HETH","Memphis","3","T200"
"72348","HUGHES","Memphis","3","T400"
"72350","JOINER","Memphis","3","T200"
"72352","LA GRANGE","Memphis","3",""
"72355","LEXA","Memphis","3",""
"72359","MADISON","Memphis","3",""
"72360","MARIANNA","Memphis","3",""
"72364","MARION","Memphis","3",""
"72368","MORO","Memphis","3",""
"72372","PALESTINE","Memphis","3",""
"72373","PARKIN","Memphis","3","T200"
"72374","POPLAR GROVE","Memphis","3",""
"72376","PROCTOR","Memphis","3",""
"72384","TURRELL","Memphis","3","T400"
"72386","TYRONZA","Memphis","3","T200"
"72390","WEST HELENA","Memphis","3",""
"72394","WIDENER","Memphis","3","T200"
"72396","WYNNE","Memphis","3",""
