"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"70346","DONALDSONVILLE","New Orleans","3",""
"70352","DONNER","New Orleans","3",""
"70355","GHEENS","New Orleans","3",""
"70356","GIBSON","New Orleans","3",""
"70359","GRAY","New Orleans","3",""
"70360","HOUMA","New Orleans","3",""
"70361","HOUMA","New Orleans","3",""
"70363","HOUMA","New Orleans","3",""
"70364","HOUMA","New Orleans","3",""
"70371","KRAEMER","New Orleans","3",""
"70372","LABADIEVILLE","New Orleans","3",""
"70373","LAROSE","New Orleans","3",""
"70374","LOCKPORT","New Orleans","3",""
"70375","MATHEWS","New Orleans","3",""
"70380","MORGAN CITY","New Orleans","3",""
"70381","MORGAN CITY","New Orleans","3",""
"70390","NAPOLEONVILLE","New Orleans","3",""
"70391","PAINCOURTVILLE","New Orleans","3",""
"70392","PATTERSON","New Orleans","3",""
"70393","PLATTENVILLE","New Orleans","3",""
"70394","RACELAND","New Orleans","3",""
"70395","SCHRIEVER","New Orleans","3",""
"70401","HAMMOND","New Orleans","3",""
"70402","HAMMOND","New Orleans","3",""
"70403","HAMMOND","New Orleans","3",""
"70404","HAMMOND","New Orleans","3",""
"70420","ABITA SPRINGS","New Orleans","3",""
"70421","AKERS","New Orleans","3",""
"70422","AMITE","New Orleans","3",""
"70426","ANGIE","New Orleans","3",""
"70427","BOGALUSA","New Orleans","3",""
"70429","BOGALUSA","New Orleans","3",""
"70431","BUSH","New Orleans","3",""
"70433","COVINGTON","New Orleans","3",""
"70434","COVINGTON","New Orleans","3",""
"70435","COVINGTON","New Orleans","3",""
"70436","FLUKER","New Orleans","3",""
"70437","FOLSOM","New Orleans","3",""
"70438","FRANKLINTON","New Orleans","3",""
"70441","GREENSBURG","New Orleans","3",""
"70442","HUSSER","New Orleans","3",""
"70443","INDEPENDENCE","New Orleans","3",""
"70444","KENTWOOD","New Orleans","3",""
"70445","LACOMBE","New Orleans","3",""
"70446","LORANGER","New Orleans","3",""
"70447","MADISONVILLE","New Orleans","3",""
"70448","MANDEVILLE","New Orleans","3",""
"70449","MAUREPAS","New Orleans","3",""
"70450","MOUNT HERMON","New Orleans","3",""
"70451","NATALBANY","New Orleans","3",""
"70452","PEARL RIVER","New Orleans","3",""
"70453","PINE GROVE","New Orleans","3",""
"70454","PONCHATOULA","New Orleans","3",""
"70455","ROBERT","New Orleans","3",""
"70456","ROSELAND","New Orleans","3",""
"70457","SAINT BENEDICT","New Orleans","3",""
"70458","SLIDELL","New Orleans","3",""
"70459","SLIDELL","New Orleans","3",""
"70460","SLIDELL","New Orleans","3",""
"70461","SLIDELL","New Orleans","3",""
"70462","SPRINGFIELD","New Orleans","3",""
"70463","SUN","New Orleans","3",""
"70464","TALISHEEK","New Orleans","3",""
"70465","TANGIPAHOA","New Orleans","3",""
"70466","TICKFAW","New Orleans","3",""
"70467","VARNADO","New Orleans","3",""
"70469","SLIDELL","New Orleans","3",""
"70470","MANDEVILLE","New Orleans","3",""
"70471","MANDEVILLE","New Orleans","3",""
"70522","CENTERVILLE","New Orleans","3",""
"70523","CHARENTON","New Orleans","3",""
"70538","FRANKLIN","New Orleans","3",""
"70540","GARDEN CITY","New Orleans","3",""
"70544","JEANERETTE","New Orleans","3",""
"70704","BAKER","New Orleans","3",""
"70706","DENHAM SPRINGS","New Orleans","3",""
"70707","GONZALES","New Orleans","3",""
"70710","ADDIS","New Orleans","3",""
"70711","ALBANY","New Orleans","3",""
"70714","BAKER","New Orleans","3",""
"70718","BRITTANY","New Orleans","3",""
"70719","BRUSLY","New Orleans","3",""
"70721","CARVILLE","New Orleans","3",""
"70722","CLINTON","New Orleans","3",""
"70723","CONVENT","New Orleans","3",""
"70725","DARROW","New Orleans","3",""
"70726","DENHAM SPRINGS","New Orleans","3",""
"70727","DENHAM SPRINGS","New Orleans","3",""
"70728","DUPLESSIS","New Orleans","3",""
"70729","ERWINVILLE","New Orleans","3",""
"70730","ETHEL","New Orleans","3",""
"70733","FRENCH SETTLEMENT","New Orleans","3",""
"70734","GEISMAR","New Orleans","3",""
"70736","GLYNN","New Orleans","3",""
"70737","GONZALES","New Orleans","3",""
"70738","BURNSIDE","New Orleans","3",""
"70739","GREENWELL SPRINGS","New Orleans","3",""
"70740","GROSSE TETE","New Orleans","3",""
"70743","HESTER","New Orleans","3",""
"70744","HOLDEN","New Orleans","3",""
"70748","JACKSON","New Orleans","3",""
"70749","JARREAU","New Orleans","3",""
"70752","LAKELAND","New Orleans","3",""
"70754","LIVINGSTON","New Orleans","3",""
"70755","LIVONIA","New Orleans","3",""
"70760","NEW ROADS","New Orleans","3",""
"70761","NORWOOD","New Orleans","3",""
"70762","OSCAR","New Orleans","3",""
"70763","PAULINA","New Orleans","3",""
"70764","PLAQUEMINE","New Orleans","3",""
"70765","PLAQUEMINE","New Orleans","3",""
"70767","PORT ALLEN","New Orleans","3",""
"70769","PRAIRIEVILLE","New Orleans","3",""
"70770","PRIDE","New Orleans","3",""
"70772","ROSEDALE","New Orleans","3",""
"70773","ROUGON","New Orleans","3",""
"70774","SAINT AMANT","New Orleans","3",""
"70775","SAINT FRANCISVILLE","New Orleans","3",""
"70776","SAINT GABRIEL","New Orleans","3",""
