"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"35266","BIRMINGHAM","Birmingham","3",""
"35270","BIRMINGHAM","Birmingham","3",""
"35277","","Birmingham","3",""
"35278","","Birmingham","3",""
"35279","","Birmingham","3",""
"35280","","Birmingham","3",""
"35281","","Birmingham","3",""
"35282","BIRMINGHAM","Birmingham","3",""
"35283","BIRMINGHAM","Birmingham","3",""
"35285","BIRMINGHAM","Birmingham","3",""
"35286","","Birmingham","3",""
"35287","BIRMINGHAM","Birmingham","3",""
"35288","BIRMINGHAM","Birmingham","3",""
"35289","","Birmingham","3",""
"35290","BIRMINGHAM","Birmingham","3",""
"35291","BIRMINGHAM","Birmingham","3",""
"35292","BIRMINGHAM","Birmingham","3",""
"35293","BIRMINGHAM","Birmingham","3",""
"35294","BIRMINGHAM","Birmingham","3",""
"35295","BIRMINGHAM","Birmingham","3",""
"35296","BIRMINGHAM","Birmingham","3",""
"35297","BIRMINGHAM","Birmingham","3",""
"35298","BIRMINGHAM","Birmingham","3",""
"35299","","Birmingham","3",""
"35401","TUSCALOOSA","Birmingham","3",""
"35402","TUSCALOOSA","Birmingham","3","T400"
"35403","TUSCALOOSA","Birmingham","3","T400"
"35404","TUSCALOOSA","Birmingham","3",""
"35405","TUSCALOOSA","Birmingham","3",""
"35406","TUSCALOOSA","Birmingham","3",""
"35407","TUSCALOOSA","Birmingham","3","T400"
"35440","ABERNANT","Birmingham","3",""
"35444","BROOKWOOD","Birmingham","3",""
"35446","BUHL","Birmingham","3",""
"35449","COALING","Birmingham","3","T400"
"35452","COKER","Birmingham","3",""
"35453","COTTONDALE","Birmingham","3",""
"35456","DUNCANVILLE","Birmingham","3",""
"35463","FOSTERS","Birmingham","3",""
"35468","KELLERMAN","Birmingham","3","T400"
"35473","NORTHPORT","Birmingham","3",""
"35474","MOUNDVILLE","Birmingham","3",""
"35475","NORTHPORT","Birmingham","3",""
"35476","NORTHPORT","Birmingham","3",""
"35478","PETERSON","Birmingham","3","T400"
"35482","SAMANTHA","Birmingham","3","T400"
"35485","","Birmingham","3",""
"35486","TUSCALOOSA","Birmingham","3","T400"
"35487","TUSCALOOSA","Birmingham","3",""
"35490","VANCE","Birmingham","3",""
"35501","JASPER","Birmingham","3",""
"35502","JASPER","Birmingham","3","T400"
"35503","JASPER","Birmingham","3",""
"35504","JASPER","Birmingham","3",""
"35542","BANKSTON","Birmingham","3","T400"
"35546","BERRY","Birmingham","3","T400"
"35549","CARBON HILL","Birmingham","3",""
"35550","CORDOVA","Birmingham","3",""
"35554","ELDRIDGE","Birmingham","3","T400"
"35555","FAYETTE","Birmingham","3",""
"35559","GLEN ALLEN","Birmingham","3","T400"
"35560","GOODSPRINGS","Birmingham","3",""
"35573","KANSAS","Birmingham","3","T400"
"35578","NAUVOO","Birmingham","3",""
"35579","OAKMAN","Birmingham","3",""
"35580","PARRISH","Birmingham","3",""
"35584","SIPSEY","Birmingham","3",""
"35587","TOWNLEY","Birmingham","3",""
"35594","WINFIELD","Birmingham","3",""
"35901","GADSDEN","Birmingham","3",""
"35904","GADSDEN","Birmingham","3",""
"35906","GADSDEN","Birmingham","3",""
"35907","GADSDEN","Birmingham","3",""
"35924","","Birmingham","3",""
"35952","ALTOONA","Birmingham","3",""
"35953","ASHVILLE","Birmingham","3",""
"35972","GALLANT","Birmingham","3",""
"35987","STEELE","Birmingham","3",""
"36201","ANNISTON","Birmingham","3",""
"36203","OXFORD","Birmingham","3",""
"36205","ANNISTON","Birmingham","3",""
"36206","ANNISTON","Birmingham","3",""
"36207","ANNISTON","Birmingham","3",""
"36250","ALEXANDRIA","Birmingham","3",""
"36260","EASTABOGA","Birmingham","3",""
"36264","HEFLIN","Birmingham","3",""
"36265","JACKSONVILLE","Birmingham","3",""
"36268","MUNFORD","Birmingham","3",""
"36271","OHATCHEE","Birmingham","3",""
"36272","PIEDMONT","Birmingham","3",""
"36277","WEAVER","Birmingham","3",""
"36279","WELLINGTON","Birmingham","3",""
"36792","RANDOLPH","Birmingham","3","T400"
